,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
2346,Cow 40,2022-01-07,407.1994813379745,21.500262604465828,50.837780658438405
2347,Cow 40,2022-01-08,459.5572317691268,28.68926240565161,67.35017220953569
2348,Cow 40,2022-01-09,472.47975706024266,31.765192432224396,38.35329911278745
2349,Cow 40,2022-01-10,500.4692030497792,17.847380943146355,51.45540495696116
2350,Cow 40,2022-01-11,317.73825813549263,17.3369797236473,54.564032541990485
2351,Cow 40,2022-01-12,449.9142968956328,12.487314490136722,48.756245076674304
2352,Cow 40,2022-01-13,274.4778287569168,22.773722264655248,40.602504468830254
2353,Cow 40,2022-01-14,515.3685649768576,22.46521433388458,46.54391312508407
2354,Cow 40,2022-01-15,598.7439825607792,21.949408466965156,51.39614945343112
2355,Cow 40,2022-01-16,637.6191902292271,29.979583645593717,58.15858297836486
2356,Cow 40,2022-01-17,557.5224806447634,32.17512950417708,54.31345964432903
2357,Cow 40,2022-01-18,209.13533372693914,18.024220211132977,32.885349919061525
2358,Cow 40,2022-01-19,433.17435734100013,20.993885297735435,55.46702908663593
2359,Cow 40,2022-01-20,435.19588048095346,11.302083028666752,67.62412136821288
2360,Cow 40,2022-01-21,458.6518672579944,23.847726369903835,53.00115359062135
2361,Cow 40,2022-01-22,403.43312687527964,24.64844063220839,56.76540512766527
2362,Cow 40,2022-01-23,496.2332303564239,23.528016728451952,41.94016580231673
2363,Cow 40,2022-01-24,522.3976469645513,13.605101224791003,60.37931221986628
2364,Cow 40,2022-01-25,421.9041761679368,18.858876598716225,49.34326364016464
2365,Cow 40,2022-01-26,446.176824871976,26.53471140077837,52.246742766536094
2366,Cow 40,2022-01-27,587.8342332028833,12.09465558356313,66.43699209827659
2367,Cow 40,2022-01-28,471.7881246256357,18.63886082430456,54.16587850304651
2368,Cow 40,2022-01-29,523.6689699820188,28.149444500456802,54.9752552589237
2369,Cow 40,2022-01-30,396.09555236563614,23.918922500386646,25.197458007176976
2370,Cow 40,2022-01-31,248.53167770056353,10.397172237404511,55.3012931495357
2371,Cow 40,2022-02-01,443.1225435873669,17.823878939914206,58.43554434074624
2372,Cow 40,2022-02-02,581.3294704390432,16.310650709222983,58.260902031234544
2373,Cow 40,2022-02-03,489.611690080185,-2.400848470791182,56.72516024362436
2374,Cow 40,2022-02-04,392.4313665162158,17.347781619716066,55.270025976866606
2375,Cow 40,2022-02-05,533.9672131409029,12.68544703636608,47.267138803923125
2376,Cow 40,2022-02-06,392.67029963309875,17.900096209768204,38.22806429140209
2377,Cow 40,2022-02-07,368.0296717209686,22.698949952939866,48.66959309252585
2378,Cow 40,2022-02-08,315.3737443837305,24.280464423261527,54.87342421204853
2379,Cow 40,2022-02-09,343.05336582411803,29.070069747919288,48.61430529064677
2380,Cow 40,2022-02-10,507.9692552913901,20.474832946164142,41.581743083064886
2381,Cow 40,2022-02-11,390.3575030761825,17.99538000745642,45.31385018042574
2382,Cow 40,2022-02-12,405.16403868809823,22.721696091908605,55.07279738921285
2383,Cow 40,2022-02-13,528.8098987392067,15.803186175954387,61.514295449251236
2384,Cow 40,2022-02-14,540.0365401178117,18.37641629190824,36.81658485973139
2385,Cow 40,2022-02-15,487.8871011210973,17.867440395831895,68.96280445304187
2386,Cow 40,2022-02-16,487.30721040657903,21.63206360671621,74.91403132638943
2387,Cow 40,2022-02-17,524.65219652911,13.410756674263297,43.36839129762835
2388,Cow 40,2022-02-18,609.8385323432444,18.942128016405146,66.26537574440177
2389,Cow 40,2022-02-19,472.173112796522,16.97412996832622,29.502883843728487
2390,Cow 40,2022-02-20,358.8624438820833,17.514219641407863,65.33755577185293
2391,Cow 40,2022-02-21,493.76447566601036,29.39258869275551,58.70574549274705
2392,Cow 40,2022-02-22,509.29731560425626,25.02591448141804,55.58399532022329
2393,Cow 40,2022-02-23,463.51462747635543,16.267078933139814,59.84418696563213
2394,Cow 40,2022-02-24,441.20694138271546,15.705516464032547,54.193623333222945
2395,Cow 40,2022-02-25,588.6592361312806,19.59725315202105,44.462574952734165
2396,Cow 40,2022-02-26,297.4957406750982,17.725343883023726,24.53564148970176
2397,Cow 40,2022-02-27,396.74661537617084,16.00811490477811,50.07804634222674
2398,Cow 40,2022-02-28,241.86354315187083,16.652731897928682,53.97967767157617
2399,Cow 40,2022-03-01,429.0476877578457,15.574189187143393,54.32063983819804
2400,Cow 41,2022-01-01,345.66488028117305,18.212684952911562,37.38711458521101
2401,Cow 41,2022-01-02,469.3847055529295,23.771398539423842,44.69173598447312
2402,Cow 41,2022-01-03,333.9573615292311,14.68352147343219,51.489109000284344
2403,Cow 41,2022-01-04,570.9700931273971,33.619240974984294,49.768040732544506
2404,Cow 41,2022-01-05,428.739144199004,18.06772489174823,42.27030054367066
2405,Cow 41,2022-01-06,404.27927384870463,22.452762661403934,45.99987072024402
2406,Cow 41,2022-01-07,380.1545102520515,7.120503962188522,44.628754314538284
2407,Cow 41,2022-01-08,568.7373572074836,13.945574172543417,52.0529448592419
2408,Cow 41,2022-01-09,324.5841868241071,22.55905220495899,68.70051236871963
2409,Cow 41,2022-01-10,532.7219811070345,10.44582549399366,47.074851878400295
2410,Cow 41,2022-01-11,417.82755004691586,27.5042680317803,47.64713580682835
2411,Cow 41,2022-01-12,606.705400594881,23.65526015751611,56.94644581845125
2412,Cow 41,2022-01-13,386.2265860929766,25.148527586179323,38.88195777402389
2413,Cow 41,2022-01-14,536.4001572566585,22.470688898679267,42.63308058682008
2414,Cow 41,2022-01-15,352.4410421108458,19.95020506828494,42.57063413494115
2415,Cow 41,2022-01-16,392.45208003770966,14.618039889836995,51.82130161862158
2416,Cow 41,2022-01-17,247.33750269821746,15.094135403548893,38.052749749199016
2417,Cow 41,2022-01-18,522.3980727037521,11.578432127665028,61.4025222711677
2418,Cow 41,2022-01-19,401.0071940605785,29.043071279233764,38.17867917416612
2419,Cow 41,2022-01-20,268.3050706109875,22.14206362479573,40.817183181204946
2420,Cow 41,2022-01-21,516.9040917996427,24.053347709609262,70.89409329712643
2421,Cow 41,2022-01-22,564.6888823263154,28.052123268021646,60.14099715686528
2422,Cow 41,2022-01-23,386.6908190676958,23.816156609186464,59.751320191182984
2423,Cow 41,2022-01-24,296.2509248040501,18.4810422772996,37.024384119213245
2424,Cow 41,2022-01-25,393.82348800394846,19.41100711024468,34.61661604895996
2425,Cow 41,2022-01-26,558.7534451392067,22.523650319142444,36.836151780874616
2426,Cow 41,2022-01-27,339.53573659916475,18.946935630595934,42.08975374982291
2427,Cow 41,2022-01-28,459.02580828340297,19.60086082257545,39.60843258083075
2428,Cow 41,2022-01-29,523.200103882598,20.86899009619988,41.05024526650434
2429,Cow 41,2022-01-30,514.162043144397,13.90141903712904,39.342036080310024
2430,Cow 41,2022-01-31,615.1798281820513,16.689243630771703,49.300145111535926
2431,Cow 41,2022-02-01,582.9725416982749,19.52199323649329,79.30928496774601
2432,Cow 41,2022-02-02,275.62814057783964,23.178254993852683,42.68553506018172
2433,Cow 41,2022-02-03,388.53083607312806,19.48674798237084,62.70249480772824
2434,Cow 41,2022-02-04,387.95349282988616,17.743513223262426,46.775246254964244
2435,Cow 41,2022-02-05,453.05879849660647,25.2791255043253,45.1553367213229
2436,Cow 41,2022-02-06,439.8363975661178,21.324633625096947,40.48760989083624
2437,Cow 41,2022-02-07,351.39531445995846,21.789888136818174,54.138321093641906
2438,Cow 41,2022-02-08,372.5322634188948,14.830436466540046,52.20563624227811
2439,Cow 41,2022-02-09,525.3006936271508,18.12921568424042,42.36774247106521
2440,Cow 41,2022-02-10,514.5224030348431,14.364278880066198,52.98875766020843
2441,Cow 41,2022-02-11,377.1320973108883,17.862337785805373,50.082501578415645
2442,Cow 41,2022-02-12,243.82234192293754,21.875423934754043,61.261634167063875
2443,Cow 41,2022-02-13,502.69714284508905,28.493202726855987,55.15089113963865
2444,Cow 41,2022-02-14,583.1876237752037,20.157868756153487,42.4069937068583
2445,Cow 41,2022-02-15,493.56862642216754,18.905117504918444,48.72675369906311
2446,Cow 41,2022-02-16,515.9812266180826,11.928810165845352,45.45411735192822
2447,Cow 41,2022-02-17,304.804801808453,19.847836837686724,65.85687824687822
2448,Cow 41,2022-02-18,329.7491373022022,19.57542622560139,45.46355031931892
2449,Cow 41,2022-02-19,391.13447833722694,25.18190165057588,30.37221955134221
2450,Cow 41,2022-02-20,448.9679468380975,19.770152891024832,44.60165859861258
2451,Cow 41,2022-02-21,320.95008973189783,26.897774932779996,43.07678970884119
2452,Cow 41,2022-02-22,464.481676458004,15.252949719000963,40.38220511231996
2453,Cow 41,2022-02-23,577.331296999726,16.332527529549385,29.81190078333571
2454,Cow 41,2022-02-24,483.9707772695348,31.93676927917869,42.3842560233148
2455,Cow 41,2022-02-25,550.7329863616035,25.322842509572993,45.66949859208444
2456,Cow 41,2022-02-26,581.8387686674797,29.81784779040357,44.38322920667681
2457,Cow 41,2022-02-27,421.4813279045479,13.996257859565759,54.494424875681965
2458,Cow 41,2022-02-28,281.93824309787055,7.30052620425292,32.39251718045699
2459,Cow 41,2022-03-01,384.7756428877269,28.697194265292403,50.75460687083565
2460,Cow 42,2022-01-01,317.574467781025,24.345135076927193,50.473854143683766
2461,Cow 42,2022-01-02,437.53154281344206,28.541905896118323,55.00134239041835
2462,Cow 42,2022-01-03,579.0385270712036,16.840122871644272,54.96802454960374
2463,Cow 42,2022-01-04,528.1948308600777,11.037589110756338,27.99812876886635
2464,Cow 42,2022-01-05,358.12666095502067,21.676991826239956,65.40711730175009
2465,Cow 42,2022-01-06,490.73053250807675,28.188262133035707,53.09743048192053
2466,Cow 42,2022-01-07,452.0303194435506,20.766465304039126,42.33382776847767
2467,Cow 42,2022-01-08,412.907085482162,25.03140807984967,52.40010189761972
2468,Cow 42,2022-01-09,496.19518490080975,31.117762849082677,47.53517492763821
2469,Cow 42,2022-01-10,501.88710544559507,20.70830340711618,40.74328633364957
2470,Cow 42,2022-01-11,477.6467771752521,22.2343317432017,44.96450112556566
2471,Cow 42,2022-01-12,406.50150500303914,20.466383326468616,57.62477319297744
2472,Cow 42,2022-01-13,460.94570891874,16.2309881919574,47.36788139936785
2473,Cow 42,2022-01-14,600.642613666969,8.534936591445012,52.646286421427035
2474,Cow 42,2022-01-15,327.4743415439873,18.524754738621596,49.88754775150067
2475,Cow 42,2022-01-16,384.6042657929607,22.972328325984893,55.66842377893114
2476,Cow 42,2022-01-17,520.6808387859531,36.2924540487527,54.440120206337454
2477,Cow 42,2022-01-18,481.30516497689234,22.40477084849408,63.92939643204521
2478,Cow 42,2022-01-19,390.7337502788091,23.62945605384901,63.489507608925
2479,Cow 42,2022-01-20,552.6646122959127,22.871451075730075,49.945439980066254
2480,Cow 42,2022-01-21,390.3840317026477,18.709476438620484,53.63348482793124
2481,Cow 42,2022-01-22,448.81861308506626,16.173031699093702,60.98365425403385
2482,Cow 42,2022-01-23,654.4795856781941,11.006108644324033,42.40394478783652
2483,Cow 42,2022-01-24,497.17028864178735,17.363291411893055,52.18806756173639
2484,Cow 42,2022-01-25,352.1280218533436,26.20908506549239,47.896506925626085
2485,Cow 42,2022-01-26,560.9174129992732,16.940082288996976,61.12054368026968
2486,Cow 42,2022-01-27,421.11279583002465,23.51065116001923,52.51137465671141
2487,Cow 42,2022-01-28,457.8456000987681,23.240854975876996,49.05743622164633
2488,Cow 42,2022-01-29,556.7510840334832,17.688139467802074,50.622165610383824
2489,Cow 42,2022-01-30,392.9054721362069,25.352661412126583,66.91409133118067
2490,Cow 42,2022-01-31,392.3851267885148,23.698085497219154,63.774696218487286
2491,Cow 42,2022-02-01,495.77096147217287,29.224359048479837,54.533006087695895
2492,Cow 42,2022-02-02,675.6239622458185,14.99502778600326,63.261954889021496
2493,Cow 42,2022-02-03,517.672092003733,18.02622142265472,50.721502266305826
2494,Cow 42,2022-02-04,415.2832134976757,8.479525422319163,44.85907371982791
2495,Cow 42,2022-02-05,573.0958453173722,24.29887582886994,45.46027452870043
2496,Cow 42,2022-02-06,407.42574958570924,16.940709089968323,65.68003232407673
2497,Cow 42,2022-02-07,312.71024045516356,27.60759080809967,31.491555155186575
2498,Cow 42,2022-02-08,556.2009541246844,18.31363053677981,46.23849373887689
2499,Cow 42,2022-02-09,427.7609216690095,27.784531258231652,50.364040576197944
2500,Cow 42,2022-02-10,391.1228275190426,25.180731366162895,48.867901596706126
2501,Cow 42,2022-02-11,367.0190469796614,19.223573407103384,54.90838779525923
2502,Cow 42,2022-02-12,653.5950183672998,16.53807421998482,66.51894925450382
2503,Cow 42,2022-02-13,477.12429907219746,21.652798546261998,59.60497416825699
2504,Cow 42,2022-02-14,483.5643308669648,22.402311024369453,39.44100480424882
2505,Cow 42,2022-02-15,454.7245882396419,19.65330026754032,45.0355434324853
2506,Cow 42,2022-02-16,233.6466316388897,26.683452099712316,45.378380998931604
2507,Cow 42,2022-02-17,549.1822665993245,19.557395102382475,56.575061914850394
2508,Cow 42,2022-02-18,622.4951920650061,26.47571504620326,40.70495332651514
2509,Cow 42,2022-02-19,624.7840823951962,21.349737059223866,51.89691824267562
2510,Cow 42,2022-02-20,401.7105528611324,19.587835105386333,41.25073086035495
2511,Cow 42,2022-02-21,550.2394320632839,19.505319004715886,40.127310794726014
2512,Cow 42,2022-02-22,513.8832148176741,21.44422675743902,52.18633185581277
2513,Cow 42,2022-02-23,649.6311414802828,21.341987974990484,65.54862598565201
2514,Cow 42,2022-02-24,477.2815396151633,8.45599039378666,53.92988677822694
2515,Cow 42,2022-02-25,385.86884332490393,23.214920765311042,55.19926564101192
2516,Cow 42,2022-02-26,497.7098874937312,11.350107234923598,51.7707388623641
2517,Cow 42,2022-02-27,376.46406771172065,11.378381068361389,32.6058810881576
2518,Cow 42,2022-02-28,636.5016197951995,14.449869081605243,50.72396676101348
2519,Cow 42,2022-03-01,531.1302281896307,24.770242246640407,33.311077952635586
2520,Cow 43,2022-01-01,305.9416711876918,16.020409018112986,30.54563614123317
2521,Cow 43,2022-01-02,355.7002874091547,10.77655156473183,55.83906345044172
2522,Cow 43,2022-01-03,377.2232857533287,16.950524149457287,42.57662962893072
2523,Cow 43,2022-01-04,584.8432951693228,12.767086688050789,49.72736202773253
2524,Cow 43,2022-01-05,318.1573292096826,14.50614951248918,45.51282012239117
2525,Cow 43,2022-01-06,523.2575368037114,25.93845521694627,46.05460491001177
2526,Cow 43,2022-01-07,551.2083087278924,32.07566404756558,22.57678679083512
2527,Cow 43,2022-01-08,275.2780876878885,9.067607673861179,55.93634715383794
2528,Cow 43,2022-01-09,406.0876664219843,17.297327783699327,41.55467370990107
2529,Cow 43,2022-01-10,512.0046972480526,22.76096034367046,30.986820172851278
2530,Cow 43,2022-01-11,567.2716871751377,24.91258826232311,73.35048053283052
2531,Cow 43,2022-01-12,449.2858210783708,22.303062645715908,42.66303638718148
2532,Cow 43,2022-01-13,274.9388539628112,25.996693961383173,59.53710641568921
2533,Cow 43,2022-01-14,361.0165519618717,23.278285756687996,54.330408653663945
2534,Cow 43,2022-01-15,529.0758042155636,14.78129763726205,50.4922447541461
2535,Cow 43,2022-01-16,594.383839120103,17.345469180215986,49.660147266691084
2536,Cow 43,2022-01-17,488.7803134491845,22.251855663031414,53.251676595674596
2537,Cow 43,2022-01-18,410.66354858660617,20.356936523426942,58.31879098501643
2538,Cow 43,2022-01-19,336.2603056767838,18.392905329307517,42.08705774957755
2539,Cow 43,2022-01-20,542.5607807418758,17.39783617684181,43.46813728601169
2540,Cow 43,2022-01-21,472.0995964448574,25.05488345655535,49.51883011010809
2541,Cow 43,2022-01-22,382.45490401218933,19.224088428161153,52.92774651296172
2542,Cow 43,2022-01-23,514.6014433987431,20.38913537600749,24.769684269690426
2543,Cow 43,2022-01-24,506.5962784995458,20.219629854507826,47.33067792314864
2544,Cow 43,2022-01-25,359.14463078067524,24.993990000739004,40.72763272456591
2545,Cow 43,2022-01-26,436.7689971323595,20.241716176525816,62.21121307420534
2546,Cow 43,2022-01-27,596.8937836112559,13.773833690301606,63.69362684074563
2547,Cow 43,2022-01-28,560.4636072667892,27.07431597074494,51.176287712853174
2548,Cow 43,2022-01-29,599.8309727122165,18.562337101425022,62.647808447228286
2549,Cow 43,2022-01-30,653.6104090285702,17.998117862990007,53.6921791393445
2550,Cow 43,2022-01-31,509.92627213914585,20.890818925506327,49.22114303786294
2551,Cow 43,2022-02-01,523.2105131074728,20.389710198821575,43.69954307363101
2552,Cow 43,2022-02-02,461.4177731268663,17.264000691580584,41.04759430827153
2553,Cow 43,2022-02-03,451.17809063879923,25.02697105520543,42.70818134740555
2554,Cow 43,2022-02-04,575.8010952342933,23.11734891371448,49.90434741480214
2555,Cow 43,2022-02-05,384.5086747928948,22.983375927206115,56.084141262675516
2556,Cow 43,2022-02-06,367.7463143137164,16.2477584235401,63.86849378742087
2557,Cow 43,2022-02-07,506.49531661177576,29.61537298950994,58.134704889793156
2558,Cow 43,2022-02-08,502.86957592518013,12.912098648010051,54.000450443971076
2559,Cow 43,2022-02-09,394.1127103760029,22.086525666156668,45.94360633260023
2560,Cow 43,2022-02-10,433.06148356693586,12.850900987762513,48.649838749797446
2561,Cow 43,2022-02-11,617.2326904872897,17.882063058934786,54.934611426960934
2562,Cow 43,2022-02-12,386.8970087670072,26.3494351669283,48.36076486377867
2563,Cow 43,2022-02-13,368.92381340093687,18.286537564290633,43.43451641911277
2564,Cow 43,2022-02-14,631.7730039085343,17.046744071338843,47.097789369694134
2565,Cow 43,2022-02-15,462.72954724269925,13.999694017645242,57.26772404259894
2566,Cow 43,2022-02-16,304.05147068223005,27.99213150752021,47.63350302231651
2567,Cow 43,2022-02-17,501.4265854436101,14.586312819038966,47.262688669346154
2568,Cow 43,2022-02-18,448.4129611087888,25.815336953472016,69.90348757687077
2569,Cow 43,2022-02-19,473.9141737294689,23.223858643929912,55.83776352807428
2570,Cow 43,2022-02-20,491.54004505597834,20.17529169509812,61.05432265996809
2571,Cow 43,2022-02-21,409.60547857246917,18.990124123802318,59.09291208718198
2572,Cow 43,2022-02-22,445.49407509992295,16.636366889343908,37.66594891458972
2573,Cow 43,2022-02-23,526.4905823060494,17.15443171657042,55.303028840104204
